frame,pump_rpm,time_s,area_um2,area_mm2,r_eff_um,coverage
1675,4,16.75,94218.72491491937,0.0942187249149193,173.17838087951353,0.7416666666666667
1676,4,16.76,96128.36580292146,0.0961283658029214,174.92458139941832,0.7527777777777778
1677,4,16.77,94364.65424044651,0.0943646542404465,173.31244142025488,0.7444444444444445
1678,4,16.78,95572.05226146606,0.095572052261466,174.41768567922966,0.7472222222222222
1679,4,16.79,96747.7129454392,0.0967477129454392,175.48718898029225,0.7472222222222222
1680,4,16.8,95239.75295938492,0.0952397529593849,174.1142008127831,0.7444444444444445
1681,4,16.81,95708.9434200317,0.0957089434200317,174.54255322643004,0.7444444444444445
1682,4,16.82,95713.64430603624,0.0957136443060362,174.54683963134428,0.7527777777777778
1683,4,16.83,93862.3732188135,0.0938623732188135,172.8505751689042,0.7388888888888889
1684,4,16.84,94849.41560557437,0.0948494156055743,173.7570334864446,0.7444444444444445
1685,4,16.85,95275.44999204316,0.0952754499920431,174.14682782949765,0.7388888888888889
1686,4,16.86,99257.04172782305,0.099257041727823,177.74841111898334,0.7388888888888889
1687,4,16.87,96618.27153624003,0.09661827153624,175.36975513461593,0.75
1688,4,16.88,97681.94299939362,0.0976819429993936,176.33243648957074,0.7416666666666667
1689,4,16.89,94365.08245154808,0.0943650824515481,173.31283465132142,0.7277777777777777
1690,4,16.9,95176.8015563691,0.0951768015563691,174.05664845315468,0.7361111111111112
1691,4,16.91,95518.798951185,0.095518798951185,174.36908562748178,0.7361111111111112
1692,4,16.92,96730.07124624251,0.0967300712462425,175.47118842972887,0.7388888888888889
1693,4,16.93,96405.13843719012,0.0964051384371901,175.176221683979,0.7361111111111112
1694,4,16.94,96654.35455916027,0.0966543545591602,175.40249883879665,0.7388888888888889
1695,4,16.95,97037.70356253558,0.0970377035625355,175.74999395882526,0.7416666666666667
1696,4,16.96,97111.87273595433,0.0971118727359543,175.81714693873403,0.7416666666666667
1697,4,16.97,98153.50499028004,0.09815350499028,176.75754864219002,0.7305555555555555
1698,4,16.98,96393.12707806492,0.0963931270780649,175.16530852060438,0.7333333333333333
1699,4,16.99,94250.22104947524,0.0942502210494752,173.20732413802708,0.7111111111111111
1700,4,17.0,95530.55887906074,0.0955305588790607,174.37981914163043,0.7194444444444444
1701,4,17.01,95029.94246908333,0.0950299424690833,173.92231073495455,0.7111111111111111
1702,4,17.02,94229.31973148626,0.0942293197314862,173.18811748761922,0.7111111111111111
1703,4,17.03,96995.29444916488,0.0969952944491648,175.71158509465712,0.7083333333333334
1704,4,17.04,95996.7922996355,0.0959967922996355,174.80482839700386,0.7083333333333334
1705,4,17.05,96915.85497782644,0.0969158549778264,175.6396161673006,0.7027777777777777
1706,4,17.06,94882.194724644,0.094882194724644,173.78705533977407,0.7111111111111111
1707,4,17.07,95465.43932736346,0.0954654393273634,174.32037496167402,0.7083333333333334
1708,4,17.08,96379.55694058836,0.0963795569405883,175.15297827956806,0.7
1709,4,17.09,95102.51603061648,0.0951025160306165,173.988709557539,0.7027777777777777
1710,4,17.1,93086.62550388968,0.0930866255038896,172.13481103302803,0.6972222222222222
1711,4,17.11,94880.4225397312,0.0948804225397312,173.7854323575247,0.6944444444444444
1712,4,17.12,95936.18331025506,0.095936183310255,174.74963688201063,0.7027777777777777
1713,4,17.13,93374.53002797054,0.0933745300279705,172.40080053662234,0.7
1714,4,17.14,95151.2542021631,0.0951512542021631,174.0332867451956,0.6944444444444444
1715,4,17.15,95100.94308935874,0.0951009430893587,173.98727071468457,0.6944444444444444
1716,4,17.16,94979.8470869896,0.0949798470869896,173.87646280049952,0.7055555555555556
1717,4,17.17,95543.72890029964,0.0955437289002996,174.39183889112854,0.6944444444444444
1718,4,17.18,95371.41564566577,0.0953714156456657,174.2345099552866,0.7083333333333334
1719,4,17.19,95404.88310249912,0.0954048831024991,174.26507820482664,0.6972222222222222
1720,4,17.2,94516.19578024025,0.0945161957802402,173.4515480511291,0.6916666666666667
1721,4,17.21,96049.62175873596,0.0960496217587359,174.85292153698603,0.7027777777777777
1722,4,17.22,95912.2399431895,0.0959122399431895,174.72782886520702,0.7
1723,4,17.23,96109.89776620692,0.0961098977662069,174.90777746886235,0.6805555555555556
1724,4,17.24,95320.254842438,0.0953202548424379,174.18777072431453,0.6944444444444444
1725,4,17.25,94679.7114853996,0.0946797114853996,173.6015212687714,0.7
1726,4,17.26,94408.88949521536,0.0944088894952153,173.35305843843676,0.6888888888888889
1727,4,17.27,96282.64745345252,0.0962826474534525,175.0648981160487,0.6861111111111111
1728,4,17.28,94297.20603016044,0.0942972060301604,173.25049182876748,0.6861111111111111
1729,4,17.29,93352.77581280682,0.0933527758128068,172.3807165663128,0.6916666666666667
1730,4,17.3,95505.18857093662,0.0955051885709366,174.35666234467868,0.6972222222222222
1731,4,17.31,97419.91833499068,0.0974199183349906,176.0957782493523,0.6861111111111111
1732,4,17.32,93783.17152234224,0.0937831715223422,172.77763354448308,0.6833333333333333
1733,4,17.33,93779.39483934076,0.0937793948393407,172.7741545998571,0.6861111111111111
1734,4,17.34,94211.00796363622,0.0942110079636362,173.17128867732444,0.6916666666666667
1735,4,17.35,94094.71137966162,0.0940947113796616,173.06437204045417,0.7
1736,4,17.36,93844.3562633701,0.0938443562633701,172.83398497166127,0.6944444444444444
1737,4,17.37,95878.79091529966,0.0958787909152996,174.69735837638902,0.7027777777777777
1738,4,17.38,96830.47327931534,0.0968304732793153,175.5622309286979,0.6944444444444444
1739,4,17.39,96499.76984872042,0.0964997698487204,175.2621772012096,0.6944444444444444
1740,4,17.4,95609.8631251552,0.0956098631251552,174.452184421451,0.7055555555555556
1741,4,17.41,95036.70360461091,0.0950367036046109,173.92849768702754,0.7
1742,4,17.42,98583.2576362508,0.0985832576362508,177.14408123847184,0.6944444444444444
1743,4,17.43,96341.13387485105,0.096341133874851,175.11806120021194,0.7027777777777777
1744,4,17.44,96485.71391910866,0.0964857139191086,175.2494125980263,0.6916666666666667
1745,4,17.45,96084.90417098255,0.0960849041709825,174.8850334095113,0.7
1746,4,17.46,84316.95317862964,0.0843169531786296,163.82588247787226,0.8333333333333334
1747,4,17.47,82731.18278707766,0.0827311827870776,162.27801261047372,0.8277777777777777
1748,4,17.48,82900.77396321308,0.082900773963213,162.44425482231904,0.8277777777777777
