x,y,uMBx,uMBy
3931.6455170258505,140.88410510514743,0.008363562212915076,0.004489905773209893
3931.6898686563372,140.9079145568001,0.008391697892930322,0.004504884321520067
3932.1406809702344,141.14989160277943,0.008625756718717376,0.004629288267082692
3932.3880516492536,141.2826404108442,0.008723438842342612,0.004680985298513901
3932.638195587486,141.41686603871958,0.00882321650310126,0.004734504016104133
3932.9425481649114,141.58016655077844,0.008919211561302131,0.00478510867885058
3933.100844067941,141.66508627717184,0.008959150550159747,0.004805858979607916
3933.2440898016134,141.74192002476138,0.008990050690958692,0.004821692188563135
3933.502649756539,141.88057768362242,0.00904306283758876,0.004848929457443387
3933.635937146768,141.9520429720558,0.00906981127139418,0.004862740800993828
3933.755962759908,142.01639200952718,0.00909571648575143,0.00487627538898968
3933.866039778663,142.0754029021075,0.009117714743358865,0.004887722300104129
3934.233261094842,142.27223970555934,0.009186230633335095,0.004923550488355754
3934.4358538723754,142.38081897670494,0.009220396686993624,0.004941460968115032
3934.510863954128,142.42101843707076,0.009233708912124652,0.0049485020750657405
3934.5859932433036,142.46128133615153,0.009249010671489026,0.004956661619129309
3934.7002357762995,142.52250381340312,0.00926826699449464,0.0049667124557166605
3934.833742384901,142.59404545805427,0.009289084066066754,0.004977540977730589
3935.2103852885352,142.7958433046898,0.009331309361070631,0.004998883104847876
3935.570343871451,142.9886549658863,0.00937052929627247,0.005018704117707038
3935.945247004024,143.18942038607642,0.009414699862051066,0.005041067086298298
3936.374261162576,143.4190977362624,0.009463345096744217,0.005065436633574801
3936.492760445074,143.48252366124916,0.00947577365551198,0.005071595473262371
3936.611418015523,143.5460264072352,0.009487691873934605,0.005077198304241012
3936.7206802976375,143.60449249607768,0.009496524716566835,0.005081229224886639
3937.168215754232,143.84388527337447,0.009531496956028769,0.005097073895329081
3937.602030763478,144.07580439334487,0.009566675178902842,0.005112646859176479
3937.8732917019643,144.22073463802036,0.009591578531300217,0.005123260228468642
3938.1452497603946,144.36596062939032,0.00961608991793441,0.00513360394526741
3938.3281349372846,144.46357797265296,0.009629749139632717,0.0051392416056170835
3938.497605974535,144.55401116951987,0.009638189679428534,0.005142560880027783
3938.6929071993295,144.65819667530556,0.009650156057161125,0.005146965576722465
3938.9281430510855,144.78363221626242,0.009664188620187926,0.005152105134913032
3939.443953939243,145.0584762650188,0.009696059900445787,0.005163581503629256
3939.9615608173985,145.33396214002858,0.009731164232420621,0.005176027085917252
3940.4622419550224,145.6001486500789,0.009753054445424023,0.005183183894426668
3940.9576805342517,145.86330390323198,0.009777942858817043,0.005190670710841024
3941.461561278189,146.13063170627302,0.009806044895025852,0.005199084269599644
3941.740117687187,146.2782628473974,0.009824081854157044,0.005204492852836387
3942.0191902236015,146.42604746304482,0.00984076523081699,0.005209332755002208
3942.227882293851,146.53649371011818,0.0098508681713338,0.005212113513715111
3942.43677778247,146.64699558731405,0.00985945062349481,0.005214406725130494
3942.669594047833,146.77009397697097,0.009870253347024275,0.005217128053964544
3942.913191740989,146.89880812467518,0.009883444027193199,0.0052205126447983155
3943.208564013933,147.05476238396258,0.009898633808960658,0.005224364110538836
3943.504380609798,147.21082944589924,0.009914812923821124,0.005228570824212706
3943.796878743614,147.36500378922292,0.009934292462911111,0.005233805697070796
3944.220048896774,147.58782091596117,0.00995500285703452,0.005239010574568468
3944.49758645711,147.7338413048928,0.009964660202007486,0.005241284859953236
3944.775403343729,147.8799270495591,0.009976047005846787,0.005243996638643822
3945.063771203541,148.03145630213697,0.009989046410681459,0.005247169103894797
3945.513479371701,148.26756157467963,0.010010028156282417,0.005252362659094989
3945.9416212736787,148.49207801214823,0.010031074809436725,0.00525749799973122
3946.3390867152366,148.7003152531614,0.01004423449962198,0.005260556204687436
3946.7475569858493,148.91416468187444,0.010058388705455628,0.005263423387556602
3947.16130808279,149.13056611635386,0.010074374838482612,0.005266577574537706
3947.5295413561344,149.32298024779755,0.010089536742801173,0.005269282855142651
3947.898396407372,149.51549701060014,0.010106002907650706,0.005271682778086445
3948.259739109239,149.7038989446018,0.010117248466550764,0.005272897119904438
3948.541377328946,149.85063703091888,0.01012488540987119,0.005273409090669601
3948.8232478943364,149.99738720459627,0.01013449128283147,0.005273860739863529
3949.135986251525,150.16004790371278,0.010145659244461865,0.005274188014872703
3949.5250546666603,150.36216942628693,0.01016085886890024,0.005274607598297964
3949.924021942484,150.56910488220774,0.010176888813610903,0.0052745426803432575
3950.320504794059,150.77446329780787,0.010187718236941574,0.0052735917109115365
