x,y,u,v
1.0000000000000026e-05,7.999999999999999e-05,0.7121732171297921,0.007222259359842217
1.0000000000000026e-05,8.499999999999999e-05,0.6670785544017428,0.006304714879258142
1.0000000000000026e-05,8.999999999999999e-05,0.60567025189715,0.005113938427821969
1.0000000000000026e-05,9.5e-05,0.5197364331519325,0.003774963766395194
1.0000000000000026e-05,0.0001,0.40134810692225015,0.001835721708531558
1.0000000000000026e-05,0.000105,0.23414872785550642,0.000627298430223724
1.0000000000000026e-05,0.00011,7.29926957304178e-18,-5.950071811429158e-20
1.9999999999899872e-05,0.0,8.947279235633042e-19,6.597295973310354e-22
1.9999999999899872e-05,5e-06,0.21812155084533408,0.0006428501456184294
1.9999999999899872e-05,1e-05,0.3778367365528706,0.0015959782319159251
1.9999999999899872e-05,1.5e-05,0.4962753147297186,0.002786645085954341
1.9999999999899872e-05,2e-05,0.5831940846310696,0.004613141980723059
1.9999999999899872e-05,2.5e-05,0.6463686024530831,0.006496114716086423
1.9999999999899872e-05,2.9999999999999997e-05,0.6940726252564774,0.007781053214019916
1.9999999999899872e-05,3.5e-05,0.7268819630346927,0.009174008002166324
1.9999999999899872e-05,4e-05,0.7504806668417912,0.010119165161699757
1.9999999999899872e-05,4.5e-05,0.7658020369328068,0.010816310792271633
1.9999999999899872e-05,5e-05,0.7751891404193637,0.01118860711777039
1.9999999999899872e-05,5.4999999999999995e-05,0.7809712347729993,0.011596267251864783
1.9999999999899872e-05,5.9999999999999995e-05,0.779786865780297,0.01144543937889046
1.9999999999899872e-05,6.5e-05,0.7745502294285035,0.011791465055275618
1.9999999999899872e-05,7e-05,0.7632461114156203,0.011632293726023328
1.9999999999899872e-05,7.5e-05,0.7418626401097609,0.010839277664551124
1.9999999999899872e-05,7.999999999999999e-05,0.7143273064896917,0.009403676773752727
1.9999999999899872e-05,8.499999999999999e-05,0.6706605488352538,0.007916125591379924
1.9999999999899872e-05,8.999999999999999e-05,0.609948696367541,0.006062709668352681
1.9999999999899872e-05,9.5e-05,0.5245185832367467,0.004372381143425374
1.9999999999899872e-05,0.0001,0.4052564349561573,0.0024913567346352976
1.9999999999899872e-05,0.000105,0.23716967430196273,0.0008262286526027668
1.9999999999899872e-05,0.00011,2.3875157905584265e-16,3.4709599332461e-21
2.99999999998999e-05,0.0,1.9691541064725636e-19,1.1483968067098255e-22
2.99999999998999e-05,5e-06,0.21550004342222986,0.0005170432350572647
2.99999999998999e-05,1e-05,0.3752317965819269,0.0018225255786381061
2.99999999998999e-05,1.5e-05,0.4927641887164274,0.0045803038351610505
2.99999999998999e-05,2e-05,0.5799776975881644,0.006502684669608222
2.99999999998999e-05,2.5e-05,0.642962788586825,0.007997614457514762
2.99999999998999e-05,2.9999999999999997e-05,0.69082475012349,0.009812141193280057
2.99999999998999e-05,3.5e-05,0.7238750643856394,0.011270146315003813
2.99999999998999e-05,4e-05,0.7481132740208531,0.012949883547404584
2.99999999998999e-05,4.5e-05,0.7655653873440555,0.014185278885129791
2.99999999998999e-05,5e-05,0.7763511909915094,0.014941409578071416
2.99999999998999e-05,5.4999999999999995e-05,0.7803621208003909,0.015656377414639492
2.99999999998999e-05,5.9999999999999995e-05,0.7797830173584169,0.015117064279271232
2.99999999998999e-05,6.5e-05,0.7740700712251791,0.014545562733226823
2.99999999998999e-05,7e-05,0.7632748536000059,0.014481565601353486
2.99999999998999e-05,7.5e-05,0.7443472428222102,0.013782253739250645
2.99999999998999e-05,7.999999999999999e-05,0.7168449253065144,0.012168020108795273
2.99999999998999e-05,8.499999999999999e-05,0.6745372345890537,0.010682601778160468
2.99999999998999e-05,8.999999999999999e-05,0.6143817965748702,0.008360632907743045
2.99999999998999e-05,9.5e-05,0.5283716268945513,0.005731732036426182
2.99999999998999e-05,0.0001,0.40856917270128984,0.0031361361509817066
2.99999999998999e-05,0.000105,0.2392254548085273,0.0009498945075144799
